queryPolarity,corpus,charset,arm,oracle,cells,glyphs,candidateW,candidateH,dimension,windows,mean,improvementPercent,productionAgreementPercent,meanInkDelta,maxInkDelta
direct,nasa-steerable-v1,braille,squareSingleDisc,mae,8640,256,64,64,60,1,0.23704397995835158,0,35.50925925925926,0.12821519351017305,0.37615692615509033
direct,nasa-steerable-v1,braille,squareSingleDisc,rmse,8640,256,64,64,60,1,0.261268049588832,0,35.50925925925926,0.12821519351017305,0.37615692615509033
direct,nasa-steerable-v1,braille,squareSingleDisc,ssim,8640,256,64,64,60,1,0.3165633789906178,0,35.50925925925926,0.12821519351017305,0.37615692615509033
direct,nasa-steerable-v1,braille,rectSingleDisc,gmsd,8640,256,12,24,60,1,0.3109408816673937,-47.62177622590493,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,rectSingleDisc,haarPSI,8640,256,12,24,60,1,0.09050932660434989,-75.60553818206083,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,rectSingleDisc,mae,8640,256,12,24,60,1,0.2528437744818661,-6.665343083714066,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,rectSingleDisc,rmse,8640,256,12,24,60,1,0.3239604049210054,-23.995415984019058,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,rectSingleDisc,ssim,8640,256,12,24,60,1,0.027744117539829093,-91.23584110445974,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulSingleDisc,gmsd,8640,256,12,24,60,1,0.3109408816673937,-47.62177622590493,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulSingleDisc,haarPSI,8640,256,12,24,60,1,0.09050932660434989,-75.60553818206083,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulSingleDisc,mae,8640,256,12,24,60,1,0.2528437744818661,-6.665343083714066,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulSingleDisc,rmse,8640,256,12,24,60,1,0.3239604049210054,-23.995415984019058,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulSingleDisc,ssim,8640,256,12,24,60,1,0.027744117539829093,-91.23584110445974,3.761574074074074,0.14058397111366502,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiled,gmsd,8640,256,12,24,4320,72,0.21048908975639227,0.06854956032964182,35.90277777777778,0.1280938416421931,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiled,haarPSI,8640,256,12,24,4320,72,0.37460289025167853,0.9645773090421172,35.90277777777778,0.1280938416421931,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiled,mae,8640,256,12,24,4320,72,0.23615390111888085,0.3754910121012639,35.90277777777778,0.1280938416421931,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiled,rmse,8640,256,12,24,4320,72,0.2598004280552438,0.5617301985060396,35.90277777777778,0.1280938416421931,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiled,ssim,8640,256,12,24,4320,72,0.32338555998002905,2.155075868587258,35.90277777777778,0.1280938416421931,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiledNoBlur,gmsd,8640,256,12,24,4320,72,0.20996793989344148,0.3159698031620928,36.226851851851855,0.12803474642256601,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiledNoBlur,haarPSI,8640,256,12,24,4320,72,0.3753536505016925,1.166925430948397,36.226851851851855,0.12803474642256601,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiledNoBlur,mae,8640,256,12,24,4320,72,0.23638800930767973,0.27672951272042806,36.226851851851855,0.12803474642256601,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiledNoBlur,rmse,8640,256,12,24,4320,72,0.259522785770455,0.6679974153454913,36.226851851851855,0.12803474642256601,0.37615692615509033
direct,nasa-steerable-v1,braille,faithfulTiledNoBlur,ssim,8640,256,12,24,4320,72,0.32135856813966895,1.5147643307134575,36.226851851851855,0.12803474642256601,0.37615692615509033
direct,nasa-occupancy-v1,blocks,squareSingleDisc,gmsd,66880,8,64,64,60,1,0.2583497305521469,0,66.91537081339712,0.32831090270070357,0.8526265621185303
direct,nasa-occupancy-v1,blocks,squareSingleDisc,haarPSI,66880,8,64,64,60,1,0.2857416012960231,0,66.91537081339712,0.32831090270070357,0.8526265621185303
direct,nasa-occupancy-v1,blocks,squareSingleDisc,mae,66880,8,64,64,60,1,0.4096966801129571,0,66.91537081339712,0.32831090270070357,0.8526265621185303
direct,nasa-occupancy-v1,blocks,squareSingleDisc,rmse,66880,8,64,64,60,1,0.4707699802199852,0,66.91537081339712,0.32831090270070357,0.8526265621185303
direct,nasa-occupancy-v1,blocks,squareSingleDisc,ssim,66880,8,64,64,60,1,0.10019900939351678,0,66.91537081339712,0.32831090270070357,0.8526265621185303
direct,nasa-occupancy-v1,blocks,rectSingleDisc,gmsd,66880,8,12,24,60,1,0.2606093049662533,-0.8746184520019524,51.31578947368421,0.28548996326464415,0.838646411895752
direct,nasa-occupancy-v1,blocks,rectSingleDisc,haarPSI,66880,8,12,24,60,1,0.2816132293118735,-1.444792065777183,51.31578947368421,0.28548996326464415,0.838646411895752
direct,nasa-occupancy-v1,blocks,rectSingleDisc,mae,66880,8,12,24,60,1,0.3936428249836953,3.918473326372973,51.31578947368421,0.28548996326464415,0.838646411895752
direct,nasa-occupancy-v1,blocks,rectSingleDisc,rmse,66880,8,12,24,60,1,0.4603138067089061,2.221079072670062,51.31578947368421,0.28548996326464415,0.838646411895752
direct,nasa-occupancy-v1,blocks,rectSingleDisc,ssim,66880,8,12,24,60,1,0.10087459286232928,0.674241664565008,51.31578947368421,0.28548996326464415,0.838646411895752
direct,nasa-occupancy-v1,blocks,faithfulSingleDisc,gmsd,66880,8,12,24,60,1,0.25965639288531833,-0.5057726711689773,59.28827751196172,0.30744827452473994,0.8218495845794678
direct,nasa-occupancy-v1,blocks,faithfulSingleDisc,haarPSI,66880,8,12,24,60,1,0.28652836878194854,0.27534229610141914,59.28827751196172,0.30744827452473994,0.8218495845794678
direct,nasa-occupancy-v1,blocks,faithfulSingleDisc,mae,66880,8,12,24,60,1,0.3966899237458062,3.1747282803377486,59.28827751196172,0.30744827452473994,0.8218495845794678
direct,nasa-occupancy-v1,blocks,faithfulSingleDisc,rmse,66880,8,12,24,60,1,0.46321250736510516,1.605342985410517,59.28827751196172,0.30744827452473994,0.8218495845794678
direct,nasa-occupancy-v1,blocks,faithfulSingleDisc,ssim,66880,8,12,24,60,1,0.10456773983829377,4.360053528692536,59.28827751196172,0.30744827452473994,0.8218495845794678
direct,nasa-occupancy-v1,blocks,faithfulTiled,gmsd,66880,8,12,24,4320,72,0.25855023132623495,-0.07760827683448793,62.93211722488038,0.3155535529901366,0.8129264116287231
direct,nasa-occupancy-v1,blocks,faithfulTiled,haarPSI,66880,8,12,24,4320,72,0.2895239297348703,1.3236884029808311,62.93211722488038,0.3155535529901366,0.8129264116287231
direct,nasa-occupancy-v1,blocks,faithfulTiled,mae,66880,8,12,24,4320,72,0.39895870628888813,2.620957001923578,62.93211722488038,0.3155535529901366,0.8129264116287231
direct,nasa-occupancy-v1,blocks,faithfulTiled,rmse,66880,8,12,24,4320,72,0.4636487862163704,1.5126695207470797,62.93211722488038,0.3155535529901366,0.8129264116287231
direct,nasa-occupancy-v1,blocks,faithfulTiled,ssim,66880,8,12,24,4320,72,0.10468878527290433,4.4808585499629245,62.93211722488038,0.3155535529901366,0.8129264116287231
direct,nasa-occupancy-v1,blocks,faithfulTiledNoBlur,gmsd,66880,8,12,24,4320,72,0.2601272599267711,-0.6880322154102008,66.37709330143541,0.3292295068159709,0.8339359164237976
direct,nasa-occupancy-v1,blocks,faithfulTiledNoBlur,haarPSI,66880,8,12,24,4320,72,0.28574551475092924,0.0013695782792511717,66.37709330143541,0.3292295068159709,0.8339359164237976
direct,nasa-occupancy-v1,blocks,faithfulTiledNoBlur,mae,66880,8,12,24,4320,72,0.411611843400237,-0.46745882508782743,66.37709330143541,0.3292295068159709,0.8339359164237976
direct,nasa-occupancy-v1,blocks,faithfulTiledNoBlur,rmse,66880,8,12,24,4320,72,0.4766170634184502,-1.2420254995301063,66.37709330143541,0.3292295068159709,0.8339359164237976
direct,nasa-occupancy-v1,blocks,faithfulTiledNoBlur,ssim,66880,8,12,24,4320,72,0.10181378475000069,1.611568184413999,66.37709330143541,0.3292295068159709,0.8339359164237976
direct,nasa-occupancy-v1,standard,squareSingleDisc,gmsd,66880,95,64,64,60,1,0.2983766140942615,0,81.5011961722488,0.3143064849297197,0.7793939113616943
direct,nasa-occupancy-v1,standard,squareSingleDisc,haarPSI,66880,95,64,64,60,1,0.18382495805572424,0,81.5011961722488,0.3143064849297197,0.7793939113616943
direct,nasa-occupancy-v1,standard,squareSingleDisc,mae,66880,95,64,64,60,1,0.3681657334148919,0,81.5011961722488,0.3143064849297197,0.7793939113616943
direct,nasa-occupancy-v1,standard,squareSingleDisc,rmse,66880,95,64,64,60,1,0.40283819195094434,0,81.5011961722488,0.3143064849297197,0.7793939113616943
direct,nasa-occupancy-v1,standard,squareSingleDisc,ssim,66880,95,64,64,60,1,0.10308008060635286,0,81.5011961722488,0.3143064849297197,0.7793939113616943
direct,nasa-occupancy-v1,standard,rectSingleDisc,gmsd,66880,95,12,24,60,1,0.30268024986975245,-1.4423502286044911,36.891447368421055,0.3096864972661195,0.7767556309700012
direct,nasa-occupancy-v1,standard,rectSingleDisc,haarPSI,66880,95,12,24,60,1,0.1808469412391944,-1.6200285576168034,36.891447368421055,0.3096864972661195,0.7767556309700012
direct,nasa-occupancy-v1,standard,rectSingleDisc,mae,66880,95,12,24,60,1,0.37111860070231284,-0.8020483764286972,36.891447368421055,0.3096864972661195,0.7767556309700012
direct,nasa-occupancy-v1,standard,rectSingleDisc,rmse,66880,95,12,24,60,1,0.4105637009929539,-1.917769763734407,36.891447368421055,0.3096864972661195,0.7767556309700012
direct,nasa-occupancy-v1,standard,rectSingleDisc,ssim,66880,95,12,24,60,1,0.1041771098215118,1.0642494735217884,36.891447368421055,0.3096864972661195,0.7767556309700012
direct,nasa-occupancy-v1,standard,faithfulSingleDisc,gmsd,66880,95,12,24,60,1,0.30959792126748215,-3.760786416617638,45.20484449760765,0.3107232437982683,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulSingleDisc,haarPSI,66880,95,12,24,60,1,0.1831226703887258,-0.38204152168801947,45.20484449760765,0.3107232437982683,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulSingleDisc,mae,66880,95,12,24,60,1,0.3712548468446788,-0.8390551182300645,45.20484449760765,0.3107232437982683,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulSingleDisc,rmse,66880,95,12,24,60,1,0.41734656229957323,-3.6015379471258413,45.20484449760765,0.3107232437982683,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulSingleDisc,ssim,66880,95,12,24,60,1,0.10516371760407392,2.0213769580547294,45.20484449760765,0.3107232437982683,0.7793939113616943
