corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,diamond,lex,,4,80,2,24,1,8640,4,0.2464996731760001,0.26068595817015283,0.3057124541414893,0.20551223175754027,0.36999345923261334,0.002017777000000068,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,lex,,6,80,2,24,1,8640,4,0.2464996731760001,0.26068595817015283,0.3057124541414893,0.20551223175754027,0.36999345923261334,0.0019447880000000848,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,0,,80,2,24,1,8640,4,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0017986410000000261,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,1,,80,2,24,1,8640,4,0.24207908549331628,0.25316077914448903,0.3054402159715403,0.20358829356638658,0.36763187244128565,0.0016723149999999826,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,2,,80,2,24,1,8640,4,0.2443493112013319,0.2569816864725588,0.3056086321632072,0.20469699325084828,0.36874537131110763,0.001615929999999962,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,5,,80,2,24,1,8640,4,0.2456803733865554,0.2592651455259155,0.30571363102418403,0.20525297107452994,0.3694786426897581,0.0015850639999999531,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,10,,80,2,24,1,8640,4,0.24612960593676947,0.26003617984324046,0.3057209371173089,0.20538207745221249,0.36977784178905443,0.001590140999999955,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,25,,80,2,24,1,8640,4,0.24640030535579294,0.260512765409301,0.305729264657689,0.20548171237858662,0.36993642045212843,0.0015742119999999494,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,znorm,50,,80,2,24,1,8640,4,0.2464517617412388,0.26060062186675886,0.30570411515375745,0.20549853836517412,0.3699685876279085,0.0016417709999999757,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,P,,,80,2,24,1,8640,5,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.001351140999999882,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
