corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,minimal,T,1,,80,2,24,1,8640,10,0.24302851327808805,0.2568342865069369,0.3063346043347223,0.20399626620719521,0.37338191356367545,0.0029913969999997183,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,T,2,,80,2,24,1,8640,10,0.24367951268170174,0.2592630053068756,0.30632048000493933,0.20372733764672843,0.37436360791230544,0.0029250269999996853,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,T,5,,80,2,24,1,8640,10,0.2439188737839248,0.26088093370911614,0.30586762557693603,0.20378571320403063,0.37434152720528724,0.002843910999999674,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,T,10,,80,2,24,1,8640,10,0.24400784266650732,0.26165990805286254,0.3047798461409248,0.20418457974720608,0.37370014511418526,0.0027748849999996773,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,T,25,,80,2,24,1,8640,10,0.2440398350911037,0.262061829575489,0.3036492153341315,0.20457672664864635,0.37276905113327785,0.002790105999999662,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,T,50,,80,2,24,1,8640,10,0.24409078979871351,0.2623804907935184,0.3027459520006198,0.20490884560313188,0.3721001937835899,0.002770839999999666,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,lex,,2,80,2,24,1,8640,10,0.23483612412589097,0.24392900435133327,0.3045315220115998,0.20396210058417857,0.3643824886713014,0.003389538999999705,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,lex,,3,80,2,24,1,8640,10,0.2410907602210407,0.2562069618074355,0.3013548270443323,0.2012628398128093,0.37509262980563796,0.0028113859999996634,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,lex,,4,80,2,24,1,8640,10,0.2492202486766498,0.2664760982341028,0.3011810780752306,0.2036912647340821,0.371750882502194,0.002828002999999659,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,lex,,6,80,2,24,1,8640,10,0.24670120416118363,0.2644533522321464,0.3012950668088172,0.2060798529041373,0.36980460774233237,0.0028458269999996556,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,0,,80,2,24,1,8640,10,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.002430177999999812,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,1,,80,2,24,1,8640,10,0.247528670809031,0.2523721967416819,0.303013584444494,0.17012680719722673,0.3804635833892658,0.002325761999999874,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,2,,80,2,24,1,8640,10,0.23869480161306902,0.24629800654287565,0.30450409923316085,0.1984218563477116,0.36818994280760503,0.002303024999999877,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,5,,80,2,24,1,8640,10,0.24213796278251917,0.25406801190853434,0.3058918369940849,0.20323310955885984,0.3712209954349575,0.002245371999999943,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,10,,80,2,24,1,8640,10,0.24305495933946814,0.256924709820838,0.3063351482067332,0.2039937185686473,0.3734472592179809,0.002267849999999931,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,25,,80,2,24,1,8640,10,0.24381909118370895,0.2599775585579436,0.3062134840495183,0.20364959781854433,0.37444392290483813,0.002243906999999955,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,minimal,znorm,50,,80,2,24,1,8640,10,0.24391967785001037,0.26091561069599534,0.3058231446706648,0.20380830132240377,0.3743246892692646,0.002272889999999928,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,P,,,80,2,24,1,8640,12,0.2997370441046832,0.3934999777559045,0.0033555474423572996,0.3471402678413189,0.09750624381515188,0.0024459369999999293,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,F,,,80,2,24,1,8640,12,0.24384135496507184,0.25843507093896617,0.3062685184879477,0.20131469828892123,0.38086613295916394,0.0001282249999999949,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,F_legacy,,,80,2,24,1,8640,12,0.24923874628188486,0.26969582717057927,0.30529177998002033,0.20324576743329306,0.3887155308187694,0.00022777700000000767,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,0,,80,2,24,1,8640,12,0.2997370441046832,0.3934999777559045,0.0033555474423572996,0.3471402678413189,0.09750624381515188,0.004879761000000153,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,1,,80,2,24,1,8640,12,0.2489271647544347,0.26314400276304756,0.30602965570218543,0.19683001594779148,0.3881305374346495,0.0034477029999998863,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,2,,80,2,24,1,8640,12,0.24818026394962595,0.2617261197081371,0.305624974090025,0.19695495142174013,0.3889028521982297,0.0032945549999997877,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,5,,80,2,24,1,8640,12,0.24550798769460916,0.2591340405220738,0.3063344522418708,0.19898049975827536,0.38886823391088204,0.003155749999999706,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,10,,80,2,24,1,8640,12,0.24503375221359638,0.2589375218368735,0.3063865515954441,0.1993749726264188,0.38855555536731806,0.0030598099999996735,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,25,,80,2,24,1,8640,12,0.24495185932076807,0.2591222168987472,0.3062980737086274,0.19948444009724456,0.3882743084144845,0.003001051999999654,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,T,50,,80,2,24,1,8640,12,0.2442825234003964,0.25881138365174056,0.30629306914208687,0.20025819114398805,0.3852215414075913,0.002963921999999636,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,lex,,2,80,2,24,1,8640,12,0.28949142243043474,0.37707054772634246,0.0036904004637136724,0.32890433706085126,0.11230207451936605,0.004053097999999858,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,lex,,3,80,2,24,1,8640,12,0.28949142243043474,0.37707054772634246,0.0036904004637136724,0.32890433706085126,0.11230207451936605,0.003089646999999679,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,lex,,4,80,2,24,1,8640,12,0.24757755360333245,0.259994371476808,0.30561444778079927,0.19614571411818077,0.38853171093080446,0.003047198999999676,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,lex,,6,80,2,24,1,8640,12,0.24491296008739433,0.2591227235372098,0.3062557302073276,0.1993539003701666,0.3881650032863741,0.00317531099999969,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,0,,80,2,24,1,8640,12,0.2997370441046832,0.3934999777559045,0.0033555474423572996,0.3471402678413189,0.09750624381515188,0.0027450549999997213,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,1,,80,2,24,1,8640,12,0.25126025518801803,0.26954464900158104,0.3060411766093394,0.1974540056659278,0.38726391908385527,0.0025835799999997626,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,2,,80,2,24,1,8640,12,0.249116850422967,0.2636430072192321,0.3060849742758161,0.19687053218769274,0.388086529918116,0.0024918189999998037,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,5,,80,2,24,1,8640,12,0.2480440291913973,0.2615609445381098,0.3056154337329938,0.1970469698462946,0.3890063846894132,0.002445394999999826,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,10,,80,2,24,1,8640,12,0.2457532944963946,0.25928050318025236,0.3062973877695075,0.19878482623122737,0.38899560042394876,0.00244967899999981,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,25,,80,2,24,1,8640,12,0.2450382303913058,0.25896965952616346,0.3063575405417536,0.19938181326613755,0.3885494443795884,0.0024178659999998355,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,lines,znorm,50,,80,2,24,1,8640,12,0.24499253660008602,0.25908944696672875,0.3063015541655989,0.19943092989967384,0.3884330119561327,0.0024806809999998185,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,P,,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0026782989999997926,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,F,,,80,2,24,1,8640,12,0.2628746301486906,0.3308290244152279,0.006220283532504278,0.29816582479258463,0.10365362364325023,0.00012256499999999432,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,F_legacy,,,80,2,24,1,8640,12,0.25405175199923535,0.2730803441367728,0.3057455151299492,0.20539105645103028,0.371770138865111,0.00021063400000000517,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,0,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.005002760000000036,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,1,,80,2,24,1,8640,12,0.28920900228939533,0.3768271435861366,0.0037031289150940404,0.32898348618108386,0.11204332839531499,0.0035640939999999443,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,2,,80,2,24,1,8640,12,0.2861163435018089,0.3738961747543508,0.00390407390376879,0.3302463005211371,0.10665579637610173,0.0033642099999998563,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,5,,80,2,24,1,8640,12,0.2509881789734541,0.2727385331459885,0.30376392707845173,0.20298382773746645,0.3660766940237009,0.0032991619999997793,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,10,,80,2,24,1,8640,12,0.2516340747344183,0.2754261316748544,0.2960322797929542,0.20707960082182766,0.3587940290108323,0.003188034999999744,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,25,,80,2,24,1,8640,12,0.26286616856732303,0.33061147001870456,0.007785043582971064,0.2967448149623256,0.10377653278222716,0.0031405879999997144,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,T,50,,80,2,24,1,8640,12,0.2628919318954567,0.33078209440610473,0.006702407392778719,0.29754520187195027,0.1032756555860994,0.0031072729999997066,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,lex,,2,80,2,24,1,8640,12,0.25324417824503465,0.2722259361405,0.30583499024089583,0.19614445945083395,0.3893195899793041,0.0038692839999998185,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,lex,,3,80,2,24,1,8640,12,0.24853183495927664,0.26761865056343287,0.3063023949641239,0.19744526464625844,0.3838254057574295,0.003104021999999686,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,lex,,4,80,2,24,1,8640,12,0.25954000864358295,0.3247945509378654,0.006935710901175835,0.2894909698074558,0.12004982314984534,0.0030689149999996706,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,lex,,6,80,2,24,1,8640,12,0.2594918173324431,0.32500783853832105,0.006537646544356598,0.28988601669965636,0.12002099663778686,0.0031788479999997083,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,0,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0027155289999997224,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,1,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.002584170999999724,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,2,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0025350409999997693,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,5,,80,2,24,1,8640,12,0.28674498240654117,0.3745801411453661,0.003779673599640045,0.3296776132993632,0.10939037392503596,0.002453408999999802,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,10,,80,2,24,1,8640,12,0.2519513194606563,0.2757672609396303,0.2955738417334036,0.20601603060829043,0.36089964550528075,0.002500665999999776,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,25,,80,2,24,1,8640,12,0.25135488061714595,0.27423446735479046,0.3003687850915176,0.20526130672620227,0.36228753305332084,0.0024775809999997914,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,mixed,znorm,50,,80,2,24,1,8640,12,0.26226055512941704,0.3277817038611621,0.02282390988070396,0.2919724593260978,0.11615728365291354,0.0025243509999997725,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,P,,,80,2,24,1,8640,95,0.24362539684883766,0.2576376942063564,0.3063408789883635,0.20145823479310948,0.37160039924061944,0.014334341000000014,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,F,,,80,2,24,1,8640,95,0.25403153488535557,0.30955725154743424,0.024781489559272767,0.2880854047178115,0.13414163476531754,0.0009354310000000856,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,F_legacy,,,80,2,24,1,8640,95,0.2495850464858923,0.2716412978066973,0.3059164356893863,0.208078721789126,0.36731009667477776,0.0014144529999999755,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,0,,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.06519015300000021,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,1,,80,2,24,1,8640,95,0.24219344293697112,0.2557455559218326,0.306670047700191,0.19890381010235555,0.3789238333448437,0.030684227999999928,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,2,,80,2,24,1,8640,95,0.24318163829568612,0.2580595082462039,0.30647737428198935,0.20004007063474918,0.37465478463141566,0.025583285999999917,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,5,,80,2,24,1,8640,95,0.2436810520178059,0.2600189284532714,0.3057144372781749,0.20112191668317125,0.3729812873406646,0.021410344999999643,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,10,,80,2,24,1,8640,95,0.24409222684958073,0.26125197110284276,0.30456519075041094,0.20205715009097677,0.3721031108524952,0.01959801099999971,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,25,,80,2,24,1,8640,95,0.2449177202886504,0.26338924672367453,0.29773822537339506,0.20558981787465574,0.3670480148075525,0.018123917999999857,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,T,50,,80,2,24,1,8640,95,0.2454557063531016,0.26498792364614265,0.29076658107547837,0.20826503696090393,0.36157711762534517,0.017262899000000026,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,12,80,2,24,1,8640,95,0.24362539684883766,0.2576376942063564,0.3063408789883635,0.20145823479310948,0.37160039924061944,0.006336596000000115,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,18,80,2,24,1,8640,95,0.24299065210252613,0.25680259037697295,0.3063425871175733,0.20060739638072184,0.3711897125901753,0.006070690000000092,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,24,80,2,24,1,8640,95,0.2422330601085987,0.2557385773525935,0.3063910512348319,0.2005797835937607,0.3709711800969973,0.00633734900000017,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,36,80,2,24,1,8640,95,0.2401014356715577,0.2528005369356388,0.3062030881816718,0.20083792355783905,0.373161377851788,0.006994802000000064,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,48,80,2,24,1,8640,95,0.23921937190545864,0.2504782381931109,0.30587102121780174,0.2001474040427713,0.37683275987831444,0.007649791000000008,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,64,80,2,24,1,8640,95,0.2381544746119952,0.24839124984775499,0.30577020449663267,0.19870895255136634,0.3805743022723992,0.008676721999999824,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,K,,95,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.010474610999999813,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,lex,,2,80,2,24,1,8640,95,0.24409134445428146,0.25843117263072946,0.3065747403746006,0.19546879490190072,0.390317048448771,0.02815507199999953,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,lex,,3,80,2,24,1,8640,95,0.24241002074898454,0.25695343041148866,0.30664063625771704,0.19978033475133528,0.3784154681975822,0.022774057000000073,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,lex,,4,80,2,24,1,8640,95,0.24162709980850836,0.2568184512673748,0.3066207621378119,0.20004782386838882,0.3754178553000414,0.022205616000000095,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,lex,,6,80,2,24,1,8640,95,0.24162995911496044,0.25682319390683067,0.30661972999075665,0.20003335402859942,0.3754119064746562,0.02308780699999997,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,0,,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.012285486999999295,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,1,,80,2,24,1,8640,95,0.23892869242238754,0.24792296248814916,0.3052905784224301,0.196084938775643,0.3863785786117805,0.011772913999999527,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,2,,80,2,24,1,8640,95,0.24124698511122836,0.25303268426082454,0.30603967210327887,0.1965417332367753,0.38762683494237526,0.011639290999999592,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,5,,80,2,24,1,8640,95,0.24155611705950675,0.25470030562407003,0.3066236807876394,0.19815877425037728,0.38325605738227125,0.011643271999999575,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,10,,80,2,24,1,8640,95,0.24248073376781115,0.256192525831744,0.30653805216313795,0.19920024043490983,0.37717164404744136,0.011777723999999407,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,25,,80,2,24,1,8640,95,0.24347501301743568,0.25915439103455623,0.30628343064559,0.2005391348051131,0.37318357987979495,0.011769178999999358,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,standard,znorm,50,,80,2,24,1,8640,95,0.24376534089491214,0.2603324040672679,0.305458093834689,0.20131809813603777,0.37291079836948254,0.011779691999999304,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,P,,,80,2,24,1,8640,256,0.2432413194396878,0.25694508527715854,0.3063549903651683,0.20387270244597022,0.38285501425027607,0.038386801000000005,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,F,,,80,2,24,1,8640,256,0.24842850187005036,0.2942539734444042,0.031271342752259554,0.2739087217882606,0.16712444633925247,0.002619078999999746,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,F_legacy,,,80,2,24,1,8640,256,0.2446737809796293,0.2652540070431592,0.304907901053218,0.20607126810397577,0.3742457711947109,0.0026160149999997456,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,0,,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.15841756000000012,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,1,,80,2,24,1,8640,256,0.24381642506099707,0.25860955292644355,0.30579291596603575,0.20471645998721494,0.38390105067066793,0.11606338600000086,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,2,,80,2,24,1,8640,256,0.24352326554445433,0.2577007868996603,0.3065044711313279,0.20422963744700523,0.38404305369986674,0.10630251800000026,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,5,,80,2,24,1,8640,256,0.2432397857058233,0.25715118753523164,0.3066735070116943,0.20421869427415218,0.38372175184263924,0.09791561900000037,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,10,,80,2,24,1,8640,256,0.24320432441277615,0.25748704298405317,0.30569208787104885,0.20467152813427988,0.3834517469203766,0.09208875500000029,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,25,,80,2,24,1,8640,256,0.24325019171129125,0.25839569055956624,0.29919990659388374,0.2065608826942982,0.37936585072575013,0.08698690300000007,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,T,50,,80,2,24,1,8640,256,0.24328409608437462,0.25880297391923046,0.29571663854123487,0.2074701449850921,0.3770154307728335,0.0839120059999995,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,12,80,2,24,1,8640,256,0.2432413194396878,0.25694508527715854,0.3063549903651683,0.20387270244597022,0.38285501425027607,0.015760464999999835,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,18,80,2,24,1,8640,256,0.24321344797892783,0.25689067130987586,0.3065831545769461,0.2038254101451727,0.38305786089555355,0.01506345899999994,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,24,80,2,24,1,8640,256,0.24331083717797347,0.25693790607523925,0.3067271295654132,0.20369944882636787,0.3845815495452444,0.015257120999999927,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,36,80,2,24,1,8640,256,0.2561789998494933,0.31488883940307477,0.007474751859020309,0.3107931400740793,0.1340855688382849,0.01593664999999988,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,48,80,2,24,1,8640,256,0.2627731027762486,0.3295949168758602,0.005507604428389844,0.32999303642104055,0.10286507393039494,0.016589771999999968,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,64,80,2,24,1,8640,256,0.2627550432254654,0.32959434542563604,0.005687522661129623,0.33015751899710316,0.1029382841101628,0.017543352000000186,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,128,80,2,24,1,8640,256,0.2700938451089856,0.34404072155386545,0.005113815423522539,0.344445631338502,0.08375763458394313,0.021562850999999838,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,K,,256,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.029632714000000122,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,lex,,2,80,2,24,1,8640,256,0.27838036766687385,0.35778005629887094,0.004475211016173093,0.35563955693874505,0.08049935309734421,0.0901397529999999,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,lex,,3,80,2,24,1,8640,256,0.2707073618627298,0.3442909765322885,0.004931638864394893,0.345227609943628,0.0899422714858686,0.058971941000000146,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,lex,,4,80,2,24,1,8640,256,0.2705352371282727,0.3441548262333851,0.005108391464835483,0.34508760465727206,0.08971927721354958,0.053694685000000526,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,lex,,6,80,2,24,1,8640,256,0.2703965185972801,0.34404051864366925,0.005718192605473018,0.3433985412048901,0.08468407462984834,0.05590696799999999,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,znorm,0,,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.03159109800000023,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,znorm,1,,80,2,24,1,8640,256,0.24397245790871003,0.2591842428109586,0.3051165363462822,0.20512978312853275,0.3834914166862316,0.030233427999999802,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,znorm,2,,80,2,24,1,8640,256,0.24363963498717978,0.2579847815432053,0.30637786914560083,0.20426484403847864,0.38412164991272796,0.029810628999999648,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,znorm,5,,80,2,24,1,8640,256,0.24332671737511485,0.2573499141843022,0.3065581877623393,0.20425302497436681,0.3837814914648121,0.02956744999999963,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
nasa-steerable-v1,braille,znorm,10,,80,2,24,1,8640,256,0.24318997050480876,0.2571508284947425,0.30659402999805146,0.20430334007590817,0.383776743236996,0.030483134999999512,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,inverted
