corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA
nasa-steerable-v1,lines,znorm,25,,80,2,24,1,8640,12,0.2450382303913058,0.25896965952616346,0.3063575405417536,0.19938181326613755,0.3885494443795884,0.002015610000000087,9a2a73d
nasa-steerable-v1,lines,znorm,50,,80,2,24,1,8640,12,0.24499253660008602,0.25908944696672875,0.3063015541655989,0.19943092989967384,0.3884330119561327,0.0020585250000000766,9a2a73d
nasa-steerable-v1,mixed,P,,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0020478190000000752,9a2a73d
nasa-steerable-v1,mixed,F,,,80,2,24,1,8640,12,0.2628746301486906,0.3308290244152279,0.006220283532504278,0.29816582479258463,0.10365362364325023,0.00010747299999999524,9a2a73d
nasa-steerable-v1,mixed,F_legacy,,,80,2,24,1,8640,12,0.25405175199923535,0.2730803441367728,0.3057455151299492,0.20539105645103028,0.371770138865111,0.0001791650000000029,9a2a73d
nasa-steerable-v1,mixed,T,0,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.004255057000000195,9a2a73d
nasa-steerable-v1,mixed,T,1,,80,2,24,1,8640,12,0.28920900228939533,0.3768271435861366,0.0037031289150940404,0.32898348618108386,0.11204332839531499,0.003373307999999826,9a2a73d
nasa-steerable-v1,mixed,T,2,,80,2,24,1,8640,12,0.2861163435018089,0.3738961747543508,0.00390407390376879,0.3302463005211371,0.10665579637610173,0.0032167259999997615,9a2a73d
nasa-steerable-v1,mixed,T,5,,80,2,24,1,8640,12,0.2509881789734541,0.2727385331459885,0.30376392707845173,0.20298382773746645,0.3660766940237009,0.0031569349999997,9a2a73d
nasa-steerable-v1,mixed,T,10,,80,2,24,1,8640,12,0.2516340747344183,0.2754261316748544,0.2960322797929542,0.20707960082182766,0.3587940290108323,0.003125885999999706,9a2a73d
nasa-steerable-v1,mixed,T,25,,80,2,24,1,8640,12,0.26286616856732303,0.33061147001870456,0.007785043582971064,0.2967448149623256,0.10377653278222716,0.0030430849999997026,9a2a73d
nasa-steerable-v1,mixed,T,50,,80,2,24,1,8640,12,0.2628919318954567,0.33078209440610473,0.006702407392778719,0.29754520187195027,0.1032756555860994,0.0030202889999997,9a2a73d
nasa-steerable-v1,mixed,lex,,2,80,2,24,1,8640,12,0.25324417824503465,0.2722259361405,0.30583499024089583,0.19614445945083395,0.3893195899793041,0.0030506149999996713,9a2a73d
nasa-steerable-v1,mixed,lex,,3,80,2,24,1,8640,12,0.24853183495927664,0.26761865056343287,0.3063023949641239,0.19744526464625844,0.3838254057574295,0.002582561999999766,9a2a73d
nasa-steerable-v1,mixed,lex,,4,80,2,24,1,8640,12,0.25954000864358295,0.3247945509378654,0.006935710901175835,0.2894909698074558,0.12004982314984534,0.002658182999999715,9a2a73d
nasa-steerable-v1,mixed,lex,,6,80,2,24,1,8640,12,0.2594918173324431,0.32500783853832105,0.006537646544356598,0.28988601669965636,0.12002099663778686,0.002641114999999737,9a2a73d
nasa-steerable-v1,mixed,znorm,0,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0022734699999999177,9a2a73d
nasa-steerable-v1,mixed,znorm,1,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0022327599999999435,9a2a73d
nasa-steerable-v1,mixed,znorm,2,,80,2,24,1,8640,12,0.28949342757925606,0.3770721603916014,0.0036891362485081177,0.3289041253127426,0.11229998251235641,0.0022074809999999756,9a2a73d
nasa-steerable-v1,mixed,znorm,5,,80,2,24,1,8640,12,0.28674498240654117,0.3745801411453661,0.003779673599640045,0.3296776132993632,0.10939037392503596,0.002112095000000048,9a2a73d
nasa-steerable-v1,mixed,znorm,10,,80,2,24,1,8640,12,0.2519513194606563,0.2757672609396303,0.2955738417334036,0.20601603060829043,0.36089964550528075,0.002106053000000048,9a2a73d
nasa-steerable-v1,mixed,znorm,25,,80,2,24,1,8640,12,0.25135488061714595,0.27423446735479046,0.3003687850915176,0.20526130672620227,0.36228753305332084,0.002144788000000031,9a2a73d
nasa-steerable-v1,mixed,znorm,50,,80,2,24,1,8640,12,0.26226055512941704,0.3277817038611621,0.02282390988070396,0.2919724593260978,0.11615728365291354,0.0021228130000000398,9a2a73d
nasa-steerable-v1,standard,P,,,80,2,24,1,8640,95,0.24362539684883766,0.2576376942063564,0.3063408789883635,0.20145823479310948,0.37160039924061944,0.010088401000000016,9a2a73d
nasa-steerable-v1,standard,F,,,80,2,24,1,8640,95,0.25403153488535557,0.30955725154743424,0.024781489559272767,0.2880854047178115,0.13414163476531754,0.0008274720000000755,9a2a73d
nasa-steerable-v1,standard,F_legacy,,,80,2,24,1,8640,95,0.2495850464858923,0.2716412978066973,0.3059164356893863,0.208078721789126,0.36731009667477776,0.0010437180000000459,9a2a73d
nasa-steerable-v1,standard,T,0,,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.06057875800000032,9a2a73d
nasa-steerable-v1,standard,T,1,,80,2,24,1,8640,95,0.24219344293697112,0.2557455559218326,0.306670047700191,0.19890381010235555,0.3789238333448437,0.02908067799999978,9a2a73d
nasa-steerable-v1,standard,T,2,,80,2,24,1,8640,95,0.24318163829568612,0.2580595082462039,0.30647737428198935,0.20004007063474918,0.37465478463141566,0.024484592000000013,9a2a73d
nasa-steerable-v1,standard,T,5,,80,2,24,1,8640,95,0.2436810520178059,0.2600189284532714,0.3057144372781749,0.20112191668317125,0.3729812873406646,0.020838848999999923,9a2a73d
nasa-steerable-v1,standard,T,10,,80,2,24,1,8640,95,0.24409222684958073,0.26125197110284276,0.30456519075041094,0.20205715009097677,0.3721031108524952,0.019008712999999882,9a2a73d
nasa-steerable-v1,standard,T,25,,80,2,24,1,8640,95,0.2449177202886504,0.26338924672367453,0.29773822537339506,0.20558981787465574,0.3670480148075525,0.017524635000000014,9a2a73d
nasa-steerable-v1,standard,T,50,,80,2,24,1,8640,95,0.2454557063531016,0.26498792364614265,0.29076658107547837,0.20826503696090393,0.36157711762534517,0.01684331299999999,9a2a73d
nasa-steerable-v1,standard,K,,12,80,2,24,1,8640,95,0.24362539684883766,0.2576376942063564,0.3063408789883635,0.20145823479310948,0.37160039924061944,0.006162184000000081,9a2a73d
nasa-steerable-v1,standard,K,,18,80,2,24,1,8640,95,0.24299065210252613,0.25680259037697295,0.3063425871175733,0.20060739638072184,0.3711897125901753,0.006079125000000078,9a2a73d
nasa-steerable-v1,standard,K,,24,80,2,24,1,8640,95,0.2422330601085987,0.2557385773525935,0.3063910512348319,0.2005797835937607,0.3709711800969973,0.006505701000000105,9a2a73d
nasa-steerable-v1,standard,K,,36,80,2,24,1,8640,95,0.2401014356715577,0.2528005369356388,0.3062030881816718,0.20083792355783905,0.373161377851788,0.007178171999999974,9a2a73d
nasa-steerable-v1,standard,K,,48,80,2,24,1,8640,95,0.23921937190545864,0.2504782381931109,0.30587102121780174,0.2001474040427713,0.37683275987831444,0.007764662000000013,9a2a73d
nasa-steerable-v1,standard,K,,64,80,2,24,1,8640,95,0.2381544746119952,0.24839124984775499,0.30577020449663267,0.19870895255136634,0.3805743022723992,0.008651004999999877,9a2a73d
nasa-steerable-v1,standard,K,,95,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.010439988999999752,9a2a73d
nasa-steerable-v1,standard,lex,,2,80,2,24,1,8640,95,0.24409134445428146,0.25843117263072946,0.3065747403746006,0.19546879490190072,0.390317048448771,0.022353691000000068,9a2a73d
nasa-steerable-v1,standard,lex,,3,80,2,24,1,8640,95,0.24241002074898454,0.25695343041148866,0.30664063625771704,0.19978033475133528,0.3784154681975822,0.01996905999999946,9a2a73d
nasa-steerable-v1,standard,lex,,4,80,2,24,1,8640,95,0.24162709980850836,0.2568184512673748,0.3066207621378119,0.20004782386838882,0.3754178553000414,0.019736843999999476,9a2a73d
nasa-steerable-v1,standard,lex,,6,80,2,24,1,8640,95,0.24162995911496044,0.25682319390683067,0.30661972999075665,0.20003335402859942,0.3754119064746562,0.019875536999999558,9a2a73d
nasa-steerable-v1,standard,znorm,0,,80,2,24,1,8640,95,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.009781244000000404,9a2a73d
nasa-steerable-v1,standard,znorm,1,,80,2,24,1,8640,95,0.23892869242238754,0.24792296248814916,0.3052905784224301,0.196084938775643,0.3863785786117805,0.009358176999999917,9a2a73d
nasa-steerable-v1,standard,znorm,2,,80,2,24,1,8640,95,0.24124698511122836,0.25303268426082454,0.30603967210327887,0.1965417332367753,0.38762683494237526,0.009206957999999689,9a2a73d
nasa-steerable-v1,standard,znorm,5,,80,2,24,1,8640,95,0.24155611705950675,0.25470030562407003,0.3066236807876394,0.19815877425037728,0.38325605738227125,0.009246381999999737,9a2a73d
nasa-steerable-v1,standard,znorm,10,,80,2,24,1,8640,95,0.24248073376781115,0.256192525831744,0.30653805216313795,0.19920024043490983,0.37717164404744136,0.009452944000000256,9a2a73d
nasa-steerable-v1,standard,znorm,25,,80,2,24,1,8640,95,0.24347501301743568,0.25915439103455623,0.30628343064559,0.2005391348051131,0.37318357987979495,0.009433691000000261,9a2a73d
nasa-steerable-v1,standard,znorm,50,,80,2,24,1,8640,95,0.24376534089491214,0.2603324040672679,0.305458093834689,0.20131809813603777,0.37291079836948254,0.009468587000000294,9a2a73d
nasa-steerable-v1,braille,P,,,80,2,24,1,8640,256,0.2432413194396878,0.25694508527715854,0.3063549903651683,0.20387270244597022,0.38285501425027607,0.018853019999999658,9a2a73d
nasa-steerable-v1,braille,F,,,80,2,24,1,8640,256,0.24842850187005036,0.2942539734444042,0.031271342752259554,0.2739087217882606,0.16712444633925247,0.0023881439999998456,9a2a73d
nasa-steerable-v1,braille,F_legacy,,,80,2,24,1,8640,256,0.2446737809796293,0.2652540070431592,0.304907901053218,0.20607126810397577,0.3742457711947109,0.002493936999999802,9a2a73d
nasa-steerable-v1,braille,T,0,,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.12782326500000052,9a2a73d
nasa-steerable-v1,braille,T,1,,80,2,24,1,8640,256,0.24381642506099707,0.25860955292644355,0.30579291596603575,0.20471645998721494,0.38390105067066793,0.11035892400000079,9a2a73d
nasa-steerable-v1,braille,T,2,,80,2,24,1,8640,256,0.24352326554445433,0.2577007868996603,0.3065044711313279,0.20422963744700523,0.38404305369986674,0.10383199200000069,9a2a73d
nasa-steerable-v1,braille,T,5,,80,2,24,1,8640,256,0.2432397857058233,0.25715118753523164,0.3066735070116943,0.20421869427415218,0.38372175184263924,0.09695231300000023,9a2a73d
nasa-steerable-v1,braille,T,10,,80,2,24,1,8640,256,0.24320432441277615,0.25748704298405317,0.30569208787104885,0.20467152813427988,0.3834517469203766,0.09185032300000004,9a2a73d
nasa-steerable-v1,braille,T,25,,80,2,24,1,8640,256,0.24325019171129125,0.25839569055956624,0.29919990659388374,0.2065608826942982,0.37936585072575013,0.0867677380000002,9a2a73d
nasa-steerable-v1,braille,T,50,,80,2,24,1,8640,256,0.24328409608437462,0.25880297391923046,0.29571663854123487,0.2074701449850921,0.3770154307728335,0.08470497399999968,9a2a73d
nasa-steerable-v1,braille,K,,12,80,2,24,1,8640,256,0.2432413194396878,0.25694508527715854,0.3063549903651683,0.20387270244597022,0.38285501425027607,0.014257285999999657,9a2a73d
nasa-steerable-v1,braille,K,,18,80,2,24,1,8640,256,0.24321344797892783,0.25689067130987586,0.3065831545769461,0.2038254101451727,0.38305786089555355,0.014317910999999593,9a2a73d
nasa-steerable-v1,braille,K,,24,80,2,24,1,8640,256,0.24331083717797347,0.25693790607523925,0.3067271295654132,0.20369944882636787,0.3845815495452444,0.01465683400000008,9a2a73d
nasa-steerable-v1,braille,K,,36,80,2,24,1,8640,256,0.2561789998494933,0.31488883940307477,0.007474751859020309,0.3107931400740793,0.1340855688382849,0.01534575399999928,9a2a73d
nasa-steerable-v1,braille,K,,48,80,2,24,1,8640,256,0.2627731027762486,0.3295949168758602,0.005507604428389844,0.32999303642104055,0.10286507393039494,0.01597593999999987,9a2a73d
nasa-steerable-v1,braille,K,,64,80,2,24,1,8640,256,0.2627550432254654,0.32959434542563604,0.005687522661129623,0.33015751899710316,0.1029382841101628,0.016935643000000406,9a2a73d
nasa-steerable-v1,braille,K,,128,80,2,24,1,8640,256,0.2700938451089856,0.34404072155386545,0.005113815423522539,0.344445631338502,0.08375763458394313,0.020745407999999858,9a2a73d
nasa-steerable-v1,braille,K,,256,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.02850670800000076,9a2a73d
nasa-steerable-v1,braille,lex,,2,80,2,24,1,8640,256,0.27838036766687385,0.35778005629887094,0.004475211016173093,0.35563955693874505,0.08049935309734421,0.0596833460000002,9a2a73d
nasa-steerable-v1,braille,lex,,3,80,2,24,1,8640,256,0.2707073618627298,0.3442909765322885,0.004931638864394893,0.345227609943628,0.0899422714858686,0.047468145999999836,9a2a73d
nasa-steerable-v1,braille,lex,,4,80,2,24,1,8640,256,0.2705352371282727,0.3441548262333851,0.005108391464835483,0.34508760465727206,0.08971927721354958,0.04594189099999881,9a2a73d
nasa-steerable-v1,braille,lex,,6,80,2,24,1,8640,256,0.2703965185972801,0.34404051864366925,0.005718192605473018,0.3433985412048901,0.08468407462984834,0.045673465999998386,9a2a73d
nasa-steerable-v1,braille,znorm,0,,80,2,24,1,8640,256,0.2779765047043136,0.3568990765705086,0.004149641092154084,0.35528838362502513,0.0800460274969595,0.02339685199999769,9a2a73d
nasa-steerable-v1,braille,znorm,1,,80,2,24,1,8640,256,0.24397245790871003,0.2591842428109586,0.3051165363462822,0.20512978312853275,0.3834914166862316,0.022762853999998993,9a2a73d
nasa-steerable-v1,braille,znorm,2,,80,2,24,1,8640,256,0.24363963498717978,0.2579847815432053,0.30637786914560083,0.20426484403847864,0.38412164991272796,0.0226072319999997,9a2a73d
nasa-steerable-v1,braille,znorm,5,,80,2,24,1,8640,256,0.24332671737511485,0.2573499141843022,0.3065581877623393,0.20425302497436681,0.3837814914648121,0.02256224400000026,9a2a73d
nasa-steerable-v1,braille,znorm,10,,80,2,24,1,8640,256,0.24318997050480876,0.2571508284947425,0.30659402999805146,0.20430334007590817,0.383776743236996,0.022496052000000162,9a2a73d
nasa-steerable-v1,braille,znorm,25,,80,2,24,1,8640,256,0.24319859199144694,0.2579097034372392,0.30255812430394763,0.20558318158027103,0.38158122712594433,0.02242132100000037,9a2a73d
nasa-steerable-v1,braille,znorm,50,,80,2,24,1,8640,256,0.2432842118439616,0.2587165817255434,0.2967006096935601,0.20722673457481874,0.37770589643156854,0.02242593900000025,9a2a73d
