corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA
nasa-structure-v1,lines,lex,,4,80,2,24,1,8640,12,0.2710031709785006,0.2998702150984086,0.039276074981232145,0.22013568564187272,0.12568252178137526,0.0026822839999997307,a07f806
nasa-structure-v1,lines,lex,,6,80,2,24,1,8640,12,0.2703297570147622,0.3073583387212209,0.039474105779936826,0.24329009913372493,0.12678340321964224,0.0027432559999997124,a07f806
nasa-structure-v1,lines,znorm,0,,80,2,24,1,8640,12,0.31377495376998354,0.39466604791348986,0.0038213883013065064,0.29978702583999106,0.08299111892930378,0.0024703079999998314,a07f806
nasa-structure-v1,lines,znorm,1,,80,2,24,1,8640,12,0.28431628236704165,0.3281065048532458,0.03945872023696053,0.2418988420975853,0.12539710230279533,0.0021819869999999877,a07f806
nasa-structure-v1,lines,znorm,2,,80,2,24,1,8640,12,0.2766805656975367,0.31082970310292923,0.0394661982324554,0.22669575144188692,0.12634176493224414,0.002150830000000007,a07f806
nasa-structure-v1,lines,znorm,5,,80,2,24,1,8640,12,0.2716392967570792,0.30453380077248643,0.03954825865228389,0.23097265214431953,0.12729190482359187,0.0021525890000000103,a07f806
nasa-structure-v1,lines,znorm,10,,80,2,24,1,8640,12,0.26993654686969953,0.3044500018142964,0.03936286174598062,0.23743511735492065,0.12695827609848398,0.0020723330000000455,a07f806
nasa-structure-v1,lines,znorm,25,,80,2,24,1,8640,12,0.2696454439271316,0.3052539254705954,0.03934688953096373,0.2398312169480204,0.12680942342936366,0.0020625640000000575,a07f806
nasa-structure-v1,lines,znorm,50,,80,2,24,1,8640,12,0.2698930342697804,0.30634175937095504,0.039451437272547164,0.242098402641041,0.12687372493459517,0.00206750500000004,a07f806
nasa-structure-v1,mixed,P,,,80,2,24,1,8640,12,0.30491136237854605,0.3792077531797992,0.0048150337322695165,0.2809430818072852,0.08926003919304563,0.003036942999999641,a07f806
nasa-structure-v1,mixed,F,,,80,2,24,1,8640,12,0.2876232263049909,0.3616959828309816,0.006222636818901448,0.2989021699343987,0.09006976083922057,0.00012358299999999425,a07f806
nasa-structure-v1,mixed,F_legacy,,,80,2,24,1,8640,12,0.280540594931049,0.342119116938587,0.03860807467075973,0.27905661796404824,0.1201639066098745,0.00019779600000000323,a07f806
nasa-structure-v1,mixed,T,0,,80,2,24,1,8640,12,0.30491136237854605,0.3792077531797992,0.0048150337322695165,0.2809430818072852,0.08926003919304563,0.005493734999999997,a07f806
nasa-structure-v1,mixed,T,1,,80,2,24,1,8640,12,0.29406632676237865,0.37135196525553305,0.005340836195573692,0.2829583106540813,0.08445128781840201,0.0038215239999999833,a07f806
nasa-structure-v1,mixed,T,2,,80,2,24,1,8640,12,0.2922226074257138,0.3696732659788016,0.0058533859771636625,0.2850611571131752,0.08297265092841502,0.0035039749999997917,a07f806
nasa-structure-v1,mixed,T,5,,80,2,24,1,8640,12,0.28953868910167924,0.36160521304595694,0.03294959566236889,0.28160374999353643,0.10829778383663614,0.003346002999999747,a07f806
nasa-structure-v1,mixed,T,10,,80,2,24,1,8640,12,0.2896689339160485,0.36188168573218654,0.03177902822586092,0.28553915245964767,0.1092979313943459,0.0034017869999997574,a07f806
nasa-structure-v1,mixed,T,25,,80,2,24,1,8640,12,0.28840721664536817,0.3626570471252708,0.007100582333035803,0.29586372198326216,0.09009915566386345,0.0033085049999996828,a07f806
nasa-structure-v1,mixed,T,50,,80,2,24,1,8640,12,0.28801672310334797,0.36205327893234895,0.006876468621125087,0.2972786041031542,0.09070228135823524,0.0032577579999997046,a07f806
nasa-structure-v1,mixed,lex,,2,80,2,24,1,8640,12,0.2987543103455635,0.3618906451835411,0.03542560131114722,0.26454785209879966,0.11914977612869954,0.0037505349999996294,a07f806
nasa-structure-v1,mixed,lex,,3,80,2,24,1,8640,12,0.2854059921305321,0.351685455671664,0.03714832963263304,0.2681091211078752,0.1131153081380319,0.003108220999999605,a07f806
nasa-structure-v1,mixed,lex,,4,80,2,24,1,8640,12,0.28116719287616526,0.3490979255805794,0.009348424567041299,0.2716521992518918,0.08961846625285537,0.0027009669999996998,a07f806
nasa-structure-v1,mixed,lex,,6,80,2,24,1,8640,12,0.2810424066655058,0.3504411052939154,0.008463309806596705,0.2695314236474479,0.08483691302455265,0.0028044689999996847,a07f806
nasa-structure-v1,mixed,znorm,0,,80,2,24,1,8640,12,0.30491136237854605,0.3792077531797992,0.0048150337322695165,0.2809430818072852,0.08926003919304563,0.0025071019999997717,a07f806
nasa-structure-v1,mixed,znorm,1,,80,2,24,1,8640,12,0.3033305970921786,0.37817241550099445,0.004865146153971557,0.2811723774421465,0.088662959080985,0.0022323989999999475,a07f806
nasa-structure-v1,mixed,znorm,2,,80,2,24,1,8640,12,0.29566912690748043,0.37269738274986675,0.005148089420761595,0.28246241966744656,0.08529609826837353,0.002237773999999948,a07f806
nasa-structure-v1,mixed,znorm,5,,80,2,24,1,8640,12,0.29242526733191904,0.36987571038194894,0.005728583050576588,0.2841693457761432,0.08343014349993512,0.0022414459999999456,a07f806
nasa-structure-v1,mixed,znorm,10,,80,2,24,1,8640,12,0.28906054636319634,0.3609054001761936,0.03176612652191295,0.27824447264569135,0.10799794692733065,0.0021976709999999753,a07f806
nasa-structure-v1,mixed,znorm,25,,80,2,24,1,8640,12,0.29003507486289826,0.3625718019576983,0.031796335533185685,0.2853079170459384,0.10877446434425772,0.002210884999999967,a07f806
nasa-structure-v1,mixed,znorm,50,,80,2,24,1,8640,12,0.2890788242059843,0.3637823523902341,0.007406383174861099,0.2947475717982439,0.08897432043332693,0.0022036469999999675,a07f806
nasa-structure-v1,standard,P,,,80,2,24,1,8640,95,0.2683443816951385,0.30562325641367755,0.04140749597179397,0.2492063119598904,0.12404573062536534,0.01973130199999991,a07f806
nasa-structure-v1,standard,F,,,80,2,24,1,8640,95,0.275731634763191,0.3328405851955365,0.009937205986519116,0.28282870881581906,0.09494257735295485,0.0009803890000000862,a07f806
nasa-structure-v1,standard,F_legacy,,,80,2,24,1,8640,95,0.2880689537592698,0.34962988095137193,0.037416974317572065,0.28752314054929556,0.11938342152053762,0.0013935369999999768,a07f806
nasa-structure-v1,standard,T,0,,80,2,24,1,8640,95,0.26559920186644365,0.28400404533189855,0.03657616606935937,0.1779711419395239,0.11766271174451653,0.07554842100000005,a07f806
nasa-structure-v1,standard,T,1,,80,2,24,1,8640,95,0.2671456033497923,0.30241494157955195,0.04086254784796642,0.2420344395993229,0.12280628206922381,0.03174263600000005,a07f806
nasa-structure-v1,standard,T,2,,80,2,24,1,8640,95,0.26927932907909596,0.3107497206459819,0.041545709408778934,0.2533094084275479,0.12353357033879357,0.026165091999999945,a07f806
nasa-structure-v1,standard,T,5,,80,2,24,1,8640,95,0.27211121783602105,0.3239233508741442,0.037895510158662236,0.26598632265955174,0.11794624145613104,0.021838725999999663,a07f806
nasa-structure-v1,standard,T,10,,80,2,24,1,8640,95,0.2726529811500563,0.32555748032186727,0.03637775059366317,0.26807145698572293,0.11571635458274503,0.0197546859999997,a07f806
nasa-structure-v1,standard,T,25,,80,2,24,1,8640,95,0.27351453772777823,0.32692418837280673,0.03458354254919329,0.2712355000705255,0.11464741623226696,0.018516382999999838,a07f806
nasa-structure-v1,standard,T,50,,80,2,24,1,8640,95,0.2738686603852423,0.3274500342397631,0.033332010565746896,0.27315480442174306,0.11359555359398825,0.01776702899999989,a07f806
nasa-structure-v1,standard,K,,12,80,2,24,1,8640,95,0.2683443816951385,0.30562325641367755,0.04140749597179397,0.2492063119598904,0.12404573062536534,0.006133203000000157,a07f806
nasa-structure-v1,standard,K,,18,80,2,24,1,8640,95,0.2677823810490317,0.30327243916545354,0.04121019284779716,0.24427040525744237,0.12295163395085483,0.006022564000000176,a07f806
nasa-structure-v1,standard,K,,24,80,2,24,1,8640,95,0.26542276427495504,0.29914026652386627,0.04141754280103258,0.240388180418511,0.12313660199246215,0.006328732000000162,a07f806
nasa-structure-v1,standard,K,,36,80,2,24,1,8640,95,0.2623952609373648,0.2917139298771337,0.04125739298177667,0.2326905473522985,0.12270514656637758,0.007131768000000089,a07f806
nasa-structure-v1,standard,K,,48,80,2,24,1,8640,95,0.25948121103447563,0.28624702912616323,0.04049448380545913,0.22770959903043828,0.12126692921814919,0.007651418999999955,a07f806
nasa-structure-v1,standard,K,,64,80,2,24,1,8640,95,0.2573482041750478,0.2824154429633054,0.03977888422764419,0.2243127389936871,0.11922114435496702,0.009057272999999878,a07f806
nasa-structure-v1,standard,K,,95,80,2,24,1,8640,95,0.26559920186644365,0.28400404533189855,0.03657616606935937,0.1779711419395239,0.11766271174451653,0.01051613199999992,a07f806
nasa-structure-v1,standard,lex,,2,80,2,24,1,8640,95,0.27465330876269384,0.31277346898056463,0.040202178642045984,0.24329900096759352,0.12860647195339311,0.02927899799999997,a07f806
nasa-structure-v1,standard,lex,,3,80,2,24,1,8640,95,0.27080722039464267,0.3098972936889873,0.041511249119631506,0.2501095938883574,0.12281009477586614,0.02288609399999969,a07f806
nasa-structure-v1,standard,lex,,4,80,2,24,1,8640,95,0.270599495884265,0.30984713471253966,0.04156581852866905,0.25045565478047677,0.1225807793430852,0.020713213999999723,a07f806
nasa-structure-v1,standard,lex,,6,80,2,24,1,8640,95,0.26944600502507243,0.3091328789243469,0.04158929840012099,0.25091618349387,0.12225489248913511,0.02077464699999978,a07f806
nasa-structure-v1,standard,znorm,0,,80,2,24,1,8640,95,0.26559920186644365,0.28400404533189855,0.03657616606935937,0.1779711419395239,0.11766271174451653,0.010464130999999946,a07f806
nasa-structure-v1,standard,znorm,1,,80,2,24,1,8640,95,0.2599980017704416,0.2861832042119654,0.03963724254897222,0.22282278986286322,0.12257988400575165,0.009716255999999862,a07f806
nasa-structure-v1,standard,znorm,2,,80,2,24,1,8640,95,0.2638063933375438,0.294311483537308,0.04021204996782488,0.23176327368947988,0.12251664315260595,0.009594823999999873,a07f806
nasa-structure-v1,standard,znorm,5,,80,2,24,1,8640,95,0.2669142733604939,0.30185541654852444,0.04081289537901219,0.2415031991702648,0.12271372903860472,0.009821766999999962,a07f806
nasa-structure-v1,standard,znorm,10,,80,2,24,1,8640,95,0.26881850001279395,0.30886717246020995,0.041466874813064304,0.25093397047548194,0.12358925704630068,0.009895133999999927,a07f806
nasa-structure-v1,standard,znorm,25,,80,2,24,1,8640,95,0.272005378054372,0.3234856299245739,0.03813927338750181,0.26544106612512947,0.11850715882043103,0.00983812099999986,a07f806
nasa-structure-v1,standard,znorm,50,,80,2,24,1,8640,95,0.2725509591181855,0.3253719932441294,0.036540836864638965,0.2676717849958467,0.11584287905777213,0.00974749899999983,a07f806
nasa-structure-v1,braille,P,,,80,2,24,1,8640,256,0.2709795904053977,0.3155430111832505,0.03934368166121092,0.2750044876662402,0.12511252686636753,0.0297084829999998,a07f806
nasa-structure-v1,braille,F,,,80,2,24,1,8640,256,0.2692761465019189,0.314984482991144,0.012800290932263121,0.2737293288895646,0.10669356918210346,0.002542897999999765,a07f806
nasa-structure-v1,braille,F_legacy,,,80,2,24,1,8640,256,0.28303933784445034,0.3416499082574302,0.035791032553013365,0.297333113725403,0.12013653989900264,0.002580630999999754,a07f806
nasa-structure-v1,braille,T,0,,80,2,24,1,8640,256,0.29226445552971886,0.3594442805499265,0.00444477077907774,0.3137045733135419,0.08027215793916563,0.15497541799999978,a07f806
nasa-structure-v1,braille,T,1,,80,2,24,1,8640,256,0.27197981970820495,0.3191512529103741,0.03707812365021236,0.2801415381128959,0.12772560000086772,0.13971214500000026,a07f806
nasa-structure-v1,braille,T,2,,80,2,24,1,8640,256,0.27122021668666163,0.3174398461188841,0.038369447995811136,0.2790659442040362,0.12801861146804572,0.11288565900000065,a07f806
nasa-structure-v1,braille,T,5,,80,2,24,1,8640,256,0.2706902475591536,0.31625986726301075,0.03899388135914529,0.27819832282613377,0.12826644030137613,0.1055880680000005,a07f806
nasa-structure-v1,braille,T,10,,80,2,24,1,8640,256,0.2700235117105346,0.3149416684097911,0.03850828334166615,0.2768407406153926,0.13028991855729982,0.09854983700000045,a07f806
nasa-structure-v1,braille,T,25,,80,2,24,1,8640,256,0.2690655297588677,0.3123898064045895,0.0379451072628678,0.27350770251490925,0.13299452766665706,0.09341079200000027,a07f806
nasa-structure-v1,braille,T,50,,80,2,24,1,8640,256,0.26878521560001206,0.31171091059773326,0.037068258296680846,0.27268334832650204,0.13304196479245659,0.0943473410000004,a07f806
nasa-structure-v1,braille,K,,12,80,2,24,1,8640,256,0.2709795904053977,0.3155430111832505,0.03934368166121092,0.2750044876662402,0.12511252686636753,0.015492073999999776,a07f806
nasa-structure-v1,braille,K,,18,80,2,24,1,8640,256,0.2708323785864509,0.31533932715213736,0.039770770739475596,0.2755190872532562,0.1269214484464444,0.014682941999999715,a07f806
nasa-structure-v1,braille,K,,24,80,2,24,1,8640,256,0.2708939402224109,0.3155706346685621,0.03954263129139132,0.27551376826239243,0.12742766499311758,0.014931759999999877,a07f806
nasa-structure-v1,braille,K,,36,80,2,24,1,8640,256,0.2738554880988913,0.3253112502356045,0.010549281525143046,0.28927078601525913,0.10419393118125024,0.0156817169999998,a07f806
nasa-structure-v1,braille,K,,48,80,2,24,1,8640,256,0.278792174281865,0.3353240092396959,0.008528446197915132,0.2982036134379553,0.0904077833543555,0.01637101199999996,a07f806
nasa-structure-v1,braille,K,,64,80,2,24,1,8640,256,0.2787567007434752,0.33537748834435555,0.0087900181231601,0.29857453597715233,0.09047968234621591,0.017359502000000353,a07f806
nasa-structure-v1,braille,K,,128,80,2,24,1,8640,256,0.2851814260447382,0.34768981272711175,0.0075954053096007335,0.3080402732461839,0.08479940362924923,0.02130684799999937,a07f806
nasa-structure-v1,braille,K,,256,80,2,24,1,8640,256,0.29226445552971886,0.3594442805499265,0.00444477077907774,0.3137045733135419,0.08027215793916563,0.029331613000000093,a07f806
nasa-structure-v1,braille,lex,,2,80,2,24,1,8640,256,0.292148427427997,0.3600898550871506,0.005906367312643455,0.31602745082946626,0.08153337309610834,0.08567178400000014,a07f806
nasa-structure-v1,braille,lex,,3,80,2,24,1,8640,256,0.2856679798029046,0.34816500447000154,0.006904473875452187,0.3081381140504891,0.0870653599026611,0.05449800900000043,a07f806
nasa-structure-v1,braille,lex,,4,80,2,24,1,8640,256,0.28545608792875776,0.3478377530127062,0.00731172340265034,0.30773648058191433,0.08702834350666842,0.04851930199999978,a07f806
nasa-structure-v1,braille,lex,,6,80,2,24,1,8640,256,0.2851560813924006,0.34753870891927136,0.008352562908416943,0.3069393681121068,0.08511291974296081,0.050734243999998964,a07f806
nasa-structure-v1,braille,znorm,0,,80,2,24,1,8640,256,0.29226445552971886,0.3594442805499265,0.00444477077907774,0.3137045733135419,0.08027215793916563,0.02542438999999956,a07f806
nasa-structure-v1,braille,znorm,1,,80,2,24,1,8640,256,0.2720310924167107,0.3192174006794111,0.03712799991155506,0.2801459616130225,0.12779221594424847,0.02380495199999952,a07f806
nasa-structure-v1,braille,znorm,2,,80,2,24,1,8640,256,0.2712646962456862,0.31754296233724416,0.03830863637848354,0.2791558470025997,0.12801580449470062,0.02364869699999932,a07f806
nasa-structure-v1,braille,znorm,5,,80,2,24,1,8640,256,0.27069896072829464,0.3162742908000663,0.038982610591761356,0.27819988959927816,0.12827445427897927,0.023631856999999337,a07f806
nasa-structure-v1,braille,znorm,10,,80,2,24,1,8640,256,0.2701492269177988,0.31529387903120465,0.038408401350846964,0.2773073012624258,0.12976928187358772,0.02335152599999931,a07f806
nasa-structure-v1,braille,znorm,25,,80,2,24,1,8640,256,0.269083908512122,0.3124398733050154,0.03792432034236363,0.2735723347662008,0.13295382325948837,0.023205608999999537,a07f806
nasa-structure-v1,braille,znorm,50,,80,2,24,1,8640,256,0.26880607493302816,0.31177058599644836,0.03706178802848959,0.27277370463147166,0.1329936262137282,0.023095221999999516,a07f806
